WORD,NUM_OCCURRENCE_IN_TRAIN
final,11
wakeboarder,11
zipper,11
soul,11
duster,11
spear,11
funky,11
magnificent,11
awnings,11
prosciutto,11
boaters,11
woody,11
cheer,11
services,11
mild,11
grates,11
ascent,11
largely,11
mixes,11
unfurnished,11
pride,11
handbags,11
memory,11
34th,11
usually,11
traveled,11
11,11
whimsical,11
dividing,11
helped,11
tether,11
scratched,11
awful,11
mixers,11
steet,11
noon,11
cartoons,11
crowns,11
ultra,11
outward,11
siblings,11
footed,11
posting,11
pigtails,11
ranger,11
unplugged,11
selfies,11
excellent,11
announcing,11
cigar,11
corporate,11
patricks,11
2012,11
pf,11
unlit,11
applying,11
grumpy,11
data,11
take-out,11
drenched,11
crusted,11
hutch,11
co,11
standng,11
unbaked,11
sundown,11
googly,11
knoll,11
largest,11
juts,11
stillness,11
pendant,11
concession,11
sombrero,11
lobsters,11
politician,11
subject,11
writings,11
darkly,11
standstill,11
atrium,11
ruined,11
pod,11
ripening,11
crepes,11
detailing,11
toped,11
goodbye,11
overcoat,11
thames,11
lo,11
operator,11
sips,11
mein,11
breath,11
bathe,11
huddling,11
coordinating,11
cosmetics,11
sin,11
popsicle,11
beet,11
tailgate,11
crossbones,11
varied,11
nerd,11
locomotives,11
scarecrow,11
flaps,11
flyer,11
since,11
hoof,11
venice,11
airy,11
sites,11
enjoyed,11
armrest,11
bottoms,11
outlined,11
trucked,11
peson,11
nypd,11
relatively,11
adobe,11
swirl,11
fern,11
scraps,11
redheaded,11
stunning,11
scallions,11
twist,11
listed,11
spell,11
dismantled,11
superimposed,11
30,11
1st,11
robotic,11
dull,11
brussels,10
slip,10
foothills,10
scrubs,10
f,10
peal,10
williams,10
sculpted,10
knick-knacks,10
lacrosse,10
soar,10
interacts,10
newlywed,10
slid,10
creatures,10
snail,10
flushed,10
sewer,10
nad,10
bridled,10
blt,10
zooming,10
watermelons,10
bumps,10
dances,10
thousands,10
former,10
boxer,10
flask,10
tavern,10
cutouts,10
prepped,10
carcass,10
journey,10
modeling,10
studies,10
parading,10
singer,10
shetland,10
excitement,10
booties,10
tangle,10
sturdy,10
messenger,10
airfrance,10
mmm,10
barstools,10
prominently,10
persian,10
centre,10
mechanic,10
crt,10
xbox,10
charms,10
companions,10
elements,10
lookout,10
vodka,10
slat,10
extravagant,10
expert,10
streamlined,10
surfboarders,10
decrepit,10
latte,10
rushes,10
mid-flight,10
failing,10
simultaneously,10
organization,10
essentials,10
fives,10
wagging,10
settee,10
flakes,10
croutons,10
instructional,10
grimaces,10
flutes,10
drill,10
whether,10
wall-mounted,10
etched,10
ice-cream,10
cooktop,10
rickshaw,10
kickflip,10
fitting,10
well-made,10
fiving,10
9,10
lived,10
chain-link,10
kilt,10
skewered,10
conventional,10
representing,10
attracts,10
skilled,10
mosquito,10
transformed,10
beachfront,10
peeler,10
sending,10
spooning,10
sundaes,10
paul,10
clippers,10
buckled,10
kneepads,10
stomachs,10
arizona,10
propellors,10
determined,10
ona,10
kart,10
crowed,10
protects,10
drainage,10
handrails,10
yells,10
installation,10
undone,10
recessed,10
loader,10
wispy,10
dedicated,10
regarding,10
refreshments,10
carpets,10
elizabeth,10
irish,10
engages,10
partaking,10
mini-fridge,10
lanyard,10
disks,10
egyptian,10
collars,10
vista,10
creatively,10
replaced,10
rent,10
clippings,10
youre,10
rental,10
medium-sized,10
death,10
infamous,10
gallops,10
definitely,10
protrudes,10
fading,10
culinary,10
tended,10
annoyed,10
earlier,10
wishes,10
wizard,10
footlong,10
tiers,10
boars,10
chevy,10
moms,10
collected,10
24,10
discuss,10
nordic,10
fe,10
completed,10
promotional,10
prone,10
cupola,10
bleak,10
monochrome,10
prior,10
pylons,10
fish-eye,10
browned,10
gowns,10
charity,10
workbench,10
marathon,10
doves,10
boxcars,10
armored,10
billows,10
envelopes,10
pennsylvania,10
contending,10
mingling,10
joy,10
wonderland,10
railways,10
bordering,10
see-through,10
fifteen,10
dice,10
trimmings,10
padding,10
cookbook,10
quantity,10
slowing,10
cheddar,10
outcrop,10
maps,10
guinea,10
brothers,10
bugs,10
grandma,10
hybrid,10
wiring,10
raise,10
shirted,10
rimmed,10
chinatown,10
joker,10
chestnut,10
triumph,10
dishing,10
oxygen,10
fulled,10
reached,10
pearls,10
shoveling,10
dribbles,10
barbie,10
gatorade,10
klm,10
stoned,10
met,10
refueling,10
dolphins,10
pared,10
saucepan,10
ranges,10
vegan,10
homeplate,10
dollop,10
35,10
graham,10
untouched,10
compared,10
bagged,10
overlooked,10
highest,10
curves,10
smartphones,10
stabbed,10
plaster,10
clover,10
efficient,10
downed,10
wrestler,10
lampposts,10
whirlpool,10
fort,10
individually,10
modeled,10
valve,10
tortoiseshell,10
bleeding,10
nathans,10
wrestle,10
pomeranian,10
kneel,10
felt,10
pickled,10
twirling,10
soiled,10
pleased,10
crutches,10
girlfriend,10
touched,10
sandwhiches,10
20th,10
outline,10
frown,10
emirates,10
flows,10
mast,10
netbook,10
intended,10
clicking,10
dimensional,10
executes,10
astride,10
loses,10
rotating,10
toasters,10
segments,10
looming,10
cross-legged,10
fender,10
geared,10
refrigerated,10
vcr,10
borders,10
bomb,10
reacting,10
auction,10
purpose,10
jammed,10
boxers,10
manmade,10
professionally,10
caked,10
artichoke,10
sinking,10
swords,10
crusts,10
yawns,10
whiteboard,10
waring,10
amazed,10
classy,10
spears,10
citizen,9
tented,9
dumped,9
intertwined,9
farming,9
blizzard,9
talbe,9
beanbag,9
lakeside,9
boxcar,9
farmhouse,9
pant,9
stays,9
lunches,9
scoreboard,9
dougnuts,9
stroke,9
pamphlet,9
bedspreads,9
meant,9
uncomfortable,9
strain,9
lorry,9
swirly,9
shapped,9
zip,9
grassing,9
lacy,9
beetle,9
talkie,9
pipeline,9
belonging,9
swimsuits,9
surgery,9
retaining,9
airports,9
chewed,9
presidents,9
cautiously,9
icon,9
slug,9
densely,9
2013,9
feeling,9
later,9
pasted,9
successfully,9
servicing,9
shave,9
hil,9
steamboat,9
releases,9
emptying,9
troll,9
hosing,9
crests,9
boutonniere,9
red-haired,9
beacon,9
stamps,9
crosstown,9
hoods,9
soups,9
hangers,9
cubical,9
artists,9
streaking,9
ratchet,9
personalized,9
redone,9
walkways,9
grandmother,9
escorting,9
forms,9
sash,9
britain,9
included,9
dancer,9
trucking,9
expressions,9
posh,9
silos,9
goldfish,9
chilling,9
cornbread,9
appearance,9
bails,9
delight,9
worms,9
viewpoint,9
hyde,9
example,9
kitchens,9
entertain,9
mission,9
beaten,9
intersections,9
hundred,9
checkers,9
effort,9
kennel,9
erase,9
strokes,9
artful,9
chart,9
examples,9
experiment,9
barges,9
del,9
unpainted,9
checkout,9
worm,9
riderless,9
tackling,9
ceramics,9
pugs,9
chance,9
rubbish,9
gnawing,9
easter,9
negative,9
ending,9
depiction,9
buddha,9
examined,9
wrangling,9
splashed,9
provided,9
nobody,9
matress,9
plaques,9
circuit,9
complicated,9
cabins,9
cheap,9
pinto,9
dummies,9
shores,9
ash,9
lieing,9
hearth,9
papered,9
propane,9
occupants,9
furnishing,9
playstation,9
mechanics,9
modem,9
sandwiched,9
classical,9
snuggle,9
sydney,9
jewish,9
bullpen,9
tart,9
supreme,9
vying,9
scones,9
mustang,9
congratulating,9
framing,9
minimalist,9
ref,9
caterpillar,9
oreo,9
scrubby,9
safely,9
juices,9
turbines,9
clams,9
fin,9
fron,9
nozzle,9
bard,9
salvation,9
blackened,9
blues,9
dam,9
shoving,9
flap,9
balck,9
stret,9
trapped,9
artichokes,9
enclose,9
assist,9
playroom,9
poppy,9
croquet,9
kong,9
pools,9
sailboard,9
waxed,9
upturned,9
pre,9
twine,9
owls,9
tiki,9
fancily,9
robin,9
mimicking,9
mexico,9
simulated,9
make-up,9
pines,9
shred,9
dimly-lit,9
technique,9
coop,9
movable,9
bureau,9
photographic,9
realistic,9
lessons,9
slushy,9
prom,9
gourds,9
shaves,9
bones,9
comics,9
strand,9
photo-shopped,9
arial,9
unfolded,9
puffs,9
lookign,9
kingdom,9
triangles,9
ontop,9
greets,9
eyeing,9
medley,9
tap,9
appreciating,9
bannister,9
southwestern,9
jumpsuit,9
struck,9
paintbrush,9
bouquets,9
hoisted,9
thirteen,9
electricity,9
riverboat,9
intriguing,9
wristband,9
caddy,9
styling,9
abundant,9
vitamin,9
paragliding,9
routes,9
ot,9
grills,9
coffe,9
hauled,9
paired,9
tear,9
linger,9
wholly,9
vietnamese,9
spaniel,9
compass,9
drooping,9
cheerful,9
zookeeper,9
receiver,9
lily,9
caravan,9
crumb,9
r,9
attempted,9
manger,9
carriers,9
cubicles,9
beware,9
illuminating,9
maid,9
medals,9
headphone,9
bespectacled,9
brownish,9
reporter,9
diverse,9
detroit,9
floret,9
dutch,9
brow,9
advertised,9
inflated,9
grooms,9
upclose,9
hippo,9
hopping,9
rye,9
delectable,9
plats,9
microsoft,9
whatever,9
handset,9
multi-color,9
grin,9
cranberries,9
snacking,9
suzuki,9
heart-shaped,9
skim,9
mock,9
fascinated,9
atlanta,9
candlelight,9
fierce,9
remnants,9
brim,9
treetops,9
regal,9
specially,9
experience,9
urine,9
usual,9
mitten,9
wrenches,9
pumping,9
informational,9
patting,9
cartons,9
elvis,9
textbook,9
dwelling,9
bail,9
buddy,9
pebbles,9
layout,9
lcd,9
sauteed,9
finding,9
canning,9
suburbs,9
wintry,9
leeks,9
dwarfed,9
webcam,9
unzipped,9
trashcans,9
disembark,9
send,9
pastor,9
beaded,9
puddles,9
functional,9
warped,9
photoshop,9
runaway,9
logging,9
dunking,9
exhausted,9
wile,9
cemetary,9
especially,9
diorama,9
alto,9
crescent,9
saver,9
appealing,9
untied,9
uninstalled,9
antlers,9
pinkish,8
tubshower,8
peeing,8
title,8
printing,8
accept,8
weathervane,8
toting,8
applesauce,8
horizontally,8
techniques,8
stting,8
clings,8
murals,8
admired,8
rancher,8
vegas,8
manhattan,8
swaddled,8
ringed,8
slabs,8
hurt,8
outwards,8
to-go,8
smoothies,8
paused,8
footstool,8
bridles,8
canon,8
masked,8
pill,8
off-road,8
cobbler,8
devoid,8
hi,8
winner,8
wet-suit,8
nectar,8
beast,8
double-decked,8
minute,8
grainy,8
eatting,8
jumble,8
advertise,8
said,8
sleds,8
nachos,8
spirit,8
wastebasket,8
trampoline,8
commuting,8
cinder,8
budding,8
stitched,8
pure,8
girrafe,8
badges,8
spools,8
hong,8
kings,8
cashews,8
simpsons,8
parachuting,8
reason,8
manipulating,8
harbour,8
milks,8
elongated,8
sharpening,8
approached,8
wood-paneled,8
plume,8
hummus,8
rind,8
facet,8
mints,8
screwdriver,8
jello,8
od,8
smoky,8
footpath,8
lever,8
until,8
clumps,8
chaps,8
toga,8
ruck,8
climber,8
breasted,8
manufacturing,8
backlit,8
kawasaki,8
shoved,8
july,8
55,8
consume,8
becoming,8
dribbling,8
forage,8
gingerbread,8
passageway,8
floaters,8
facebook,8
crusty,8
mommy,8
nerf,8
te,8
ripeness,8
soccor,8
rollers,8
rolex,8
drier,8
necked,8
staning,8
mallet,8
utilizing,8
blindfold,8
continues,8
archways,8
souffle,8
earbuds,8
operate,8
gong,8
trams,8
foaming,8
motors,8
patchy,8
martini,8
demonstrate,8
nudging,8
clipping,8
civilians,8
instructs,8
q,8
downstairs,8
aging,8
barbecued,8
anniversary,8
ok,8
scrubber,8
hen,8
wii-mote,8
users,8
13,8
changes,8
pee,8
tastefully,8
qantas,8
arrayed,8
dandelion,8
coals,8
ease,8
anytime,8
stooping,8
slam,8
heaped,8
centers,8
mold,8
contrail,8
giraff,8
ergonomic,8
chargers,8
primarily,8
catholic,8
addresses,8
daybed,8
sown,8
disco,8
known,8
vice,8
granddaughter,8
sum,8
delicacy,8
spicy,8
blue-and-white,8
core,8
highlights,8
clinton,8
skill,8
poem,8
calculators,8
timey,8
ballpark,8
skewer,8
clouded,8
intercept,8
smal,8
spatulas,8
review,8
munch,8
hp,8
made-up,8
battleship,8
problem,8
growling,8
fueling,8
booty,8
twists,8
rotunda,8
tarts,8
latin,8
observers,8
sophisticated,8
jams,8
nourishment,8
eat-in,8
compound,8
queens,8
click,8
sittign,8
deers,8
hyrdrant,8
treks,8
development,8
stride,8
unicorn,8
faster,8
duo,8
obscene,8
funeral,8
matter,8
shoelace,8
johns,8
judged,8
marijuana,8
preserver,8
occupying,8
cracks,8
artifacts,8
astounding,8
prizes,8
jutting,8
bi,8
swirled,8
contemplates,8
hush,8
cacti,8
manipulated,8
receives,8
icicles,8
thank,8
closes,8
multistory,8
tummy,8
supported,8
spokes,8
50th,8
formed,8
ironic,8
application,8
meets,8
draught,8
jeeps,8
moderate,8
turbine,8
saint,8
homey,8
plying,8
bandages,8
gracefully,8
checkpoint,8
firsbee,8
correct,8
joe,8
partners,8
sleeved,8
comforters,8
grimacing,8
reporters,8
hatchback,8
feathered,8
michael,8
grime,8
sadly,8
moldy,8
drifting,8
toiletry,8
wigs,8
plentiful,8
chipping,8
recognizable,8
executive,8
monogrammed,8
booklet,8
exposing,8
bob,8
fifties,8
laced,8
mooring,8
open-air,8
sippy,8
tomatos,8
fabulous,8
holly,8
unaware,8
adjustable,8
comparing,8
sheers,8
phrase,8
edged,8
grille,8
volunteer,8
bass,8
furnace,8
sweaty,8
tortoise,8
canister,8
flair,8
muscle,8
lattice,8
mangos,8
technician,8
inthe,8
hors,8
victoria,8
inset,8
roles,8
wondering,8
emerges,8
organizer,8
wound,8
george,8
sprint,8
stern,8
modernized,8
crayons,8
plantain,8
attendees,8
trellis,8
spouting,8
pawn,8
barbershop,8
vulture,8
predators,8
technological,8
sporty,8
bronco,8
developed,8
vegetated,8
thinks,8
carnation,8
flattened,8
motorhome,8
kabob,8
specific,8
reindeer,8
mandarin,8
ascend,8
equestrians,8
barrow,8
22,8
decaying,8
loosened,8
pressure,8
knows,8
boeing,8
mariners,8
tipping,8
hyenas,8
neglected,8
torches,8
situation,8
sharpener,8
knickknacks,8
squared,8
uneven,8
buddhist,8
customized,8
gardens,8
restrooms,8
goo,8
pouches,8
cocoa,8
bizarre,8
pleasure,8
separates,8
elbows,8
laminate,8
cockatoo,8
bluebird,8
ward,8
niche,8
cheeks,8
runways,8
harper,8
escort,8
cylindrical,8
believing,8
aim,8
windsurfs,8
ar,8
garnishes,8
hull,8
gain,8
demonstrates,8
drifts,8
barns,8
braids,8
bazaar,8
grapefruits,8
las,8
startled,8
acoustic,8
decks,8
queue,8
traffice,8
confection,8
shutter,8
variations,8
tartar,8
apricots,8
indifferent,8
foilage,8
roaring,8
explore,8
cookbooks,8
safeway,8
won,8
tastes,8
disheveled,8
fluorescent,8
zipping,8
bowler,8
peter,8
oin,8
comparison,8
applied,8
creams,8
bandaged,7
mower,7
die,7
drank,7
extensive,7
swishing,7
circling,7
busily,7
sanctioned,7
flurry,7
fireplug,7
swift,7
fifty,7
lunge,7
hogs,7
taht,7
offer,7
lodged,7
deodorant,7
waiters,7
graffitid,7
projects,7
blackboard,7
announcer,7
unhealthy,7
sponsored,7
cocker,7
longingly,7
autograph,7
dangled,7
reserved,7
harvest,7
addition,7
hitching,7
scrunched,7
coached,7
cough,7
institutional,7
wide-eyed,7
operation,7
ny,7
gelato,7
rom,7
foreheads,7
convenient,7
beaked,7
mauve,7
brilliant,7
bleacher,7
houseplants,7
architecturally,7
awards,7
dole,7
smells,7
universal,7
severely,7
puffed,7
sole,7
hooves,7
fleece,7
u-turn,7
finch,7
code,7
spans,7
susan,7
dispensing,7
promoting,7
insides,7
autographed,7
superman,7
witch,7
partitions,7
clementine,7
directed,7
rearing,7
pedaling,7
scribbled,7
newest,7
fishermen,7
winters,7
holstein,7
valves,7
shields,7
raccoon,7
tarps,7
inscribed,7
overheard,7
brides,7
chugging,7
crook,7
hurdles,7
cutters,7
according,7
wiht,7
licked,7
puppets,7
pieced,7
bunnies,7
mechanism,7
hitch,7
cupping,7
masters,7
coaching,7
paving,7
webpage,7
thinly,7
blends,7
beachgoers,7
overhanging,7
peripheral,7
slips,7
leaguer,7
brunch,7
coating,7
frontier,7
sidwalk,7
pint,7
cheetos,7
cartoonish,7
teeshirt,7
moto,7
benz,7
soccerball,7
cheers,7
smokey,7
splattered,7
eps,7
guinness,7
precariously,7
decided,7
idiot,7
useful,7
skimming,7
planner,7
motorcyles,7
kilts,7
hops,7
effects,7
odds,7
stylus,7
motions,7
sterile,7
umbrealla,7
tuned,7
glances,7
berlin,7
oj,7
freshener,7
biplanes,7
100,7
broadcast,7
fetching,7
sweeps,7
subs,7
mortar,7
tucking,7
stitch,7
avatar,7
stray,7
chariot,7
amusing,7
cookout,7
biggest,7
makings,7
inscription,7
pilled,7
gaining,7
foldable,7
lovingly,7
lollipops,7
talbot,7
rigged,7
initials,7
googles,7
catamaran,7
awake,7
funnel,7
craggy,7
needing,7
continue,7
batches,7
approval,7
merchants,7
breeds,7
porridge,7
clasping,7
semis,7
skatboard,7
assisted,7
lama,7
servers,7
vapor,7
chapel,7
grace,7
jalapeno,7
firm,7
dads,7
ballon,7
vender,7
squints,7
girraffe,7
relief,7
branded,7
partially-eaten,7
30th,7
overtop,7
dreads,7
fishnet,7
bareback,7
bet,7
motorist,7
courch,7
saloon,7
counter-top,7
doodling,7
14,7
peope,7
celebrity,7
clementines,7
cradle,7
again,7
colleagues,7
payer,7
abandon,7
pinstriped,7
diagram,7
invisible,7
philly,7
flank,7
harvested,7
brahma,7
thumbs-up,7
hyrdant,7
dramatically,7
presidential,7
disposal,7
overexposed,7
four-wheeler,7
cultural,7
glossy,7
2nd,7
snaps,7
chickpeas,7
adn,7
widescreen,7
ted,7
literature,7
obstructed,7
slathered,7
gin,7
bands,7
flotation,7
barnyard,7
slipper,7
onboard,7
eccentric,7
taught,7
derelict,7
drape,7
andor,7
broadly,7
cosmetic,7
sprinkler,7
sorted,7
concoction,7
stoic,7
steaks,7
flagpole,7
hurry,7
bye,7
processed,7
yorkie,7
candlesticks,7
terrible,7
sayings,7
bannanas,7
decadent,7
bathes,7
themself,7
cubed,7
curio,7
consoles,7
leathers,7
manikin,7
blazing,7
pagoda,7
couscous,7
granny,7
macintosh,7
darker,7
sunroof,7
zodiac,7
cost,7
adidas,7
binoculars,7
sorry,7
maze,7
mementos,7
grizzle,7
sil,7
meander,7
ambulances,7
removable,7
haze,7
exact,7
ferries,7
time-lapse,7
overtaken,7
khakis,7
chilies,7
honk,7
condom,7
spend,7
informing,7
misshapen,7
steams,7
thorny,7
flippers,7
crews,7
baron,7
focuses,7
escorted,7
turntable,7
hosts,7
division,7
manager,7
turret,7
ottomans,7
dressage,7
ability,7
miller,7
decoratively,7
maintain,7
venturing,7
lapsed,7
connects,7
yes,7
stagecoach,7
alfredo,7
list,7
physical,7
sibling,7
phillies,7
philadelphia,7
hotplate,7
avid,7
thigh,7
singapore,7
pecans,7
weedy,7
fingertips,7
pastures,7
malaysia,7
coveralls,7
zippered,7
skimpy,7
dragged,7
foul,7
sharply,7
app,7
majestically,7
poultry,7
peg,7
ballroom,7
jeff,7
peep,7
vert,7
bodyboarding,7
bonds,7
freezers,7
madison,7
exercises,7
cal,7
snowball,7
braided,7
suspicious,7
barack,7
hot-dog,7
impressed,7
stoops,7
helicopters,7
refrigeration,7
sheeted,7
turbans,7
disconnected,7
horrible,7
stepped,7
mt,7
rags,7
birch,7
staples,7
sprints,7
well-furnished,7
buoys,7
smith,7
heritage,7
volunteers,7
bluff,7
fluffed,7
struts,7
bonnet,7
heap,7
shallows,7
wrestles,7
pained,7
allot,7
bluish,7
duvet,7
email,7
incredibly,7
afar,7
carry-on,7
blinder,7
protester,7
figs,7
potatos,7
stand-up,7
gnarly,7
wed,7
sunday,7
treeline,7
choir,7
basking,7
furthest,7
shuttered,7
multi-tiered,7
dentist,7
programming,7
roams,7
black-faced,7
amazon,7
frizbe,7
frilly,7
gauze,7
masts,7
swooping,7
campfire,7
ensemble,7
corsage,7
beaver,7
folds,7
recess,7
washbasin,7
shear,7
illusion,7
keepers,7
fied,7
coco,7
digs,7
roping,7
sleeper,7
merge,7
keypad,7
sisters,7
friday,7
ciabatta,7
anywhere,7
sneaks,7
droplets,7
tender,7
wrought-iron,7
hashbrowns,7
seashells,7
launched,7
high-speed,7
donations,7
showed,7
sandal,7
take-off,7
umpires,7
dandelions,7
squeeze,7
tabe,7
monopoly,7
highland,7
radish,7
pierced,7
piggy,7
indicated,7
brimmed,7
columned,7
farther,7
pays,7
stroking,7
kiddie,7
burns,7
tallest,7
trial,7
jointly,7
afield,7
crawls,7
postage,7
cannon,7
tim,7
deformed,7
witches,7
draining,7
certainly,7
dread,7
disembarking,7
garnishment,7
nineteen,7
straining,7
succulents,7
gerbil,7
nw,7
glazing,7
baggy,7
ran,7
vision,7
hunches,7
bible,7
functions,7
pounce,7
kicked,7
chimneys,7
joining,7
treading,7
dumb,6
sweating,6
spikes,6
rump,6
corks,6
offerings,6
pursuit,6
chowder,6
bucks,6
adjusted,6
bulidings,6
james,6
vat,6
lapt,6
gleaming,6
skat,6
outlets,6
stree,6
martin,6
railed,6
patients,6
enclosing,6
fillings,6
workout,6
illustrated,6
boundary,6
limited,6
crush,6
recovery,6
leak,6
monte,6
toolbox,6
statement,6
ravine,6
surge,6
betting,6
graces,6
sheriffs,6
passangers,6
barbed-wire,6
ventilation,6
puzzled,6
mallard,6
lit-up,6
variation,6
manicure,6
woolen,6
ripen,6
snowsuits,6
motocycle,6
rotini,6
inspected,6
minnie,6
bibs,6
birdbath,6
bitty,6
lovers,6
threes,6
rapped,6
bouncy,6
unclear,6
loitering,6
hollow,6
surveys,6
iphones,6
drizzling,6
matt,6
gauge,6
rockaway,6
desktops,6
entwined,6
pinning,6
graph,6
iv,6
wont,6
cheerleader,6
scotland,6
off-white,6
29,6
amused,6
spin,6
preforms,6
pails,6
router,6
